model_name,seq_id_1,seq_id_2,ngram_similarity_within_group,lcs_ratio_within_group
Agent,seq_54,seq_113,0.9027777777777778,0.981651376146789
Agent,seq_54,seq_114,0.9433962264150944,0.9908256880733946
Agent,seq_54,seq_115,0.9252336448598131,0.9862385321100917
Agent,seq_54,seq_116,0.8721461187214612,0.9724770642201835
Agent,seq_54,seq_117,0.827433628318584,0.9587155963302753
Agent,seq_54,seq_118,0.9162790697674419,0.9862385321100917
Agent,seq_54,seq_119,0.9252336448598131,0.9908256880733946
Agent,seq_54,seq_120,0.8475336322869955,0.9724770642201835
Agent,seq_55,seq_56,0.9069767441860465,0.981651376146789
Agent,seq_55,seq_57,0.9158878504672897,0.981651376146789
Agent,seq_55,seq_58,0.9116279069767442,0.981651376146789
Agent,seq_55,seq_59,0.9478672985781991,0.9908256880733946
Agent,seq_55,seq_60,0.9711538461538461,0.9908256880733946
Agent,seq_55,seq_61,0.9386792452830188,0.9862385321100917
Agent,seq_55,seq_62,0.9205607476635514,0.981651376146789
Agent,seq_55,seq_63,0.9478672985781991,0.9908256880733946
Agent,seq_55,seq_64,0.8513513513513513,0.9724770642201835
Agent,seq_55,seq_65,0.9116279069767442,0.981651376146789
Agent,seq_55,seq_66,0.8721461187214612,0.9724770642201835
Agent,seq_55,seq_67,0.8940092165898618,0.9770642201834863
Agent,seq_55,seq_68,0.9759615384615384,0.9954128440366973
Agent,seq_55,seq_69,0.8423423423423423,0.963302752293578
Agent,seq_55,seq_70,0.8940092165898618,0.981651376146789
Agent,seq_55,seq_71,0.8986175115207373,0.9817351598173516
Agent,seq_55,seq_72,0.9339622641509434,0.9862385321100917
Agent,seq_55,seq_73,0.8430493273542601,0.9724770642201835
Agent,seq_55,seq_74,0.9295774647887324,0.9862385321100917
Agent,seq_55,seq_75,0.9205607476635514,0.981651376146789
Agent,seq_55,seq_76,0.8636363636363636,0.9724770642201835
Agent,seq_55,seq_77,0.9205607476635514,0.9862385321100917
Agent,seq_55,seq_78,0.9205607476635514,0.9862385321100917
Agent,seq_55,seq_79,0.9027777777777778,0.9862385321100917
Agent,seq_55,seq_80,0.8681818181818182,0.9724770642201835
Agent,seq_55,seq_81,0.9339622641509434,0.9862385321100917
Agent,seq_55,seq_82,0.9116279069767442,0.981651376146789
Agent,seq_55,seq_83,0.9295774647887324,0.9862385321100917
Agent,seq_55,seq_84,0.8430493273542601,0.9678899082568807
Agent,seq_55,seq_85,0.9158878504672897,0.981651376146789
Agent,seq_55,seq_86,0.8940092165898618,0.981651376146789
Agent,seq_55,seq_87,0.9205607476635514,0.981651376146789
Agent,seq_55,seq_88,0.8940092165898618,0.981651376146789
Agent,seq_55,seq_89,0.9116279069767442,0.981651376146789
Agent,seq_55,seq_90,0.8853211009174312,0.981651376146789
Agent,seq_55,seq_91,0.8842592592592593,0.9724770642201835
Agent,seq_55,seq_92,0.8721461187214612,0.9724770642201835
Agent,seq_55,seq_93,0.8812785388127854,0.9771689497716894
Agent,seq_55,seq_94,0.8681818181818182,0.9770642201834863
Agent,seq_55,seq_95,0.9205607476635514,0.9862385321100917
Agent,seq_55,seq_96,0.9027777777777778,0.981651376146789
Agent,seq_55,seq_97,0.8883720930232558,0.9724770642201835
Agent,seq_55,seq_98,0.9116279069767442,0.981651376146789
Agent,seq_55,seq_99,0.9116279069767442,0.981651376146789
Agent,seq_55,seq_100,0.8590909090909091,0.9678899082568807
Agent,seq_55,seq_101,0.9023255813953488,0.9770642201834863
Agent,seq_55,seq_102,0.9027777777777778,0.981651376146789
Agent,seq_55,seq_103,0.8853211009174312,0.9770642201834863
Agent,seq_55,seq_104,0.9339622641509434,0.9862385321100917
Agent,seq_55,seq_105,0.8636363636363636,0.9724770642201835
Agent,seq_55,seq_106,0.9027777777777778,0.981651376146789
Agent,seq_55,seq_107,0.9478672985781991,0.9908256880733946
Agent,seq_55,seq_108,0.9205607476635514,0.9862385321100917
Agent,seq_55,seq_109,0.8940092165898618,0.981651376146789
Agent,seq_55,seq_110,0.8940092165898618,0.981651376146789
Agent,seq_55,seq_111,0.9027777777777778,0.981651376146789
Agent,seq_55,seq_112,0.9116279069767442,0.981651376146789
Agent,seq_55,seq_113,0.8981481481481481,0.981651376146789
Agent,seq_55,seq_114,0.9295774647887324,0.9862385321100917
Agent,seq_55,seq_115,0.9205607476635514,0.9862385321100917
Agent,seq_55,seq_116,0.8506787330316742,0.9678899082568807
Agent,seq_55,seq_117,0.8727272727272727,0.9678899082568807
Agent,seq_55,seq_118,0.9027777777777778,0.981651376146789
Agent,seq_55,seq_119,0.9116279069767442,0.981651376146789
Agent,seq_55,seq_120,0.8430493273542601,0.9724770642201835
Agent,seq_56,seq_57,0.8981481481481481,0.981651376146789
Agent,seq_56,seq_58,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_59,0.9295774647887324,0.9862385321100917
Agent,seq_56,seq_60,0.9069767441860465,0.9862385321100917
Agent,seq_56,seq_61,0.8681818181818182,0.9770642201834863
Agent,seq_56,seq_62,0.8853211009174312,0.9770642201834863
Agent,seq_56,seq_63,0.9027777777777778,0.9862385321100917
Agent,seq_56,seq_64,0.9205607476635514,0.9862385321100917
Agent,seq_56,seq_65,0.8940092165898618,0.9770642201834863
Agent,seq_56,seq_66,0.9158878504672897,0.981651376146789
Agent,seq_56,seq_67,0.9116279069767442,0.9862385321100917
Agent,seq_56,seq_68,0.9027777777777778,0.9862385321100917
Agent,seq_56,seq_69,0.8935185185185185,0.9770642201834863
Agent,seq_56,seq_70,0.8681818181818182,0.9770642201834863
Agent,seq_56,seq_71,0.8727272727272727,0.9771689497716894
Agent,seq_56,seq_72,0.8807339449541285,0.981651376146789
Agent,seq_56,seq_73,0.8513513513513513,0.9724770642201835
Agent,seq_56,seq_74,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_75,0.8513513513513513,0.9724770642201835
Agent,seq_56,seq_76,0.8141592920353983,0.963302752293578
Agent,seq_56,seq_77,0.8767123287671232,0.9770642201834863
Agent,seq_56,seq_78,0.8767123287671232,0.9770642201834863
Agent,seq_56,seq_79,0.9478672985781991,0.9908256880733946
Agent,seq_56,seq_80,0.8266666666666667,0.9678899082568807
Agent,seq_56,seq_81,0.9339622641509434,0.9908256880733946
Agent,seq_56,seq_82,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_83,0.9205607476635514,0.9862385321100917
Agent,seq_56,seq_84,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_85,0.9339622641509434,0.9908256880733946
Agent,seq_56,seq_86,0.8853211009174312,0.981651376146789
Agent,seq_56,seq_87,0.9205607476635514,0.9862385321100917
Agent,seq_56,seq_88,0.8767123287671232,0.981651376146789
Agent,seq_56,seq_89,0.9205607476635514,0.9862385321100917
Agent,seq_56,seq_90,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_91,0.8584474885844748,0.9724770642201835
Agent,seq_56,seq_92,0.8385650224215246,0.9678899082568807
Agent,seq_56,seq_93,0.9252336448598131,0.9863013698630136
Agent,seq_56,seq_94,0.8767123287671232,0.981651376146789
Agent,seq_56,seq_95,0.9386792452830188,0.9908256880733946
Agent,seq_56,seq_96,0.9478672985781991,0.9908256880733946
Agent,seq_56,seq_97,0.9241706161137441,0.981651376146789
Agent,seq_56,seq_98,0.8681818181818182,0.9770642201834863
Agent,seq_56,seq_99,0.9205607476635514,0.9862385321100917
Agent,seq_56,seq_100,0.8423423423423423,0.9724770642201835
Agent,seq_56,seq_101,0.9292452830188679,0.9862385321100917
Agent,seq_56,seq_102,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_103,0.8681818181818182,0.9770642201834863
Agent,seq_56,seq_104,0.9069767441860465,0.9862385321100917
Agent,seq_56,seq_105,0.8807339449541285,0.981651376146789
Agent,seq_56,seq_106,0.9478672985781991,0.9908256880733946
Agent,seq_56,seq_107,0.9027777777777778,0.981651376146789
Agent,seq_56,seq_108,0.8853211009174312,0.981651376146789
Agent,seq_56,seq_109,0.9205607476635514,0.9862385321100917
Agent,seq_56,seq_110,0.9027777777777778,0.9862385321100917
Agent,seq_56,seq_111,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_112,0.8681818181818182,0.9770642201834863
Agent,seq_56,seq_113,0.8807339449541285,0.9770642201834863
Agent,seq_56,seq_114,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_115,0.9027777777777778,0.981651376146789
Agent,seq_56,seq_116,0.8761467889908257,0.9770642201834863
Agent,seq_56,seq_117,0.8230088495575221,0.9587155963302753
Agent,seq_56,seq_118,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_119,0.8940092165898618,0.981651376146789
Agent,seq_56,seq_120,0.8513513513513513,0.9724770642201835
Agent,seq_57,seq_58,0.9571428571428572,0.9908256880733946
Agent,seq_57,seq_59,0.9386792452830188,0.9862385321100917
Agent,seq_57,seq_60,0.9158878504672897,0.981651376146789
Agent,seq_57,seq_61,0.8767123287671232,0.9724770642201835
Agent,seq_57,seq_62,0.9116279069767442,0.981651376146789
Agent,seq_57,seq_63,0.9116279069767442,0.981651376146789
Agent,seq_57,seq_64,0.8940092165898618,0.981651376146789
Agent,seq_57,seq_65,0.9116279069767442,0.981651376146789
Agent,seq_57,seq_66,0.8636363636363636,0.9724770642201835
Agent,seq_57,seq_67,0.8853211009174312,0.9770642201834863
Agent,seq_57,seq_68,0.9386792452830188,0.9862385321100917
Agent,seq_57,seq_69,0.8340807174887892,0.963302752293578
Agent,seq_57,seq_70,0.8348214285714286,0.9678899082568807
Agent,seq_57,seq_71,0.8642533936651584,0.9726027397260274
Agent,seq_57,seq_72,0.8894009216589862,0.9770642201834863
Agent,seq_57,seq_73,0.8348214285714286,0.9678899082568807
Agent,seq_57,seq_74,0.8853211009174312,0.9770642201834863
Agent,seq_57,seq_75,0.9295774647887324,0.981651376146789
Agent,seq_57,seq_76,0.8636363636363636,0.9678899082568807
Agent,seq_57,seq_77,0.8597285067873304,0.9724770642201835
Agent,seq_57,seq_78,0.8597285067873304,0.9724770642201835
Agent,seq_57,seq_79,0.8940092165898618,0.9770642201834863
Agent,seq_57,seq_80,0.8597285067873304,0.9678899082568807
Agent,seq_57,seq_81,0.943127962085308,0.9862385321100917
Agent,seq_57,seq_82,0.9027777777777778,0.9770642201834863
Agent,seq_57,seq_83,0.8681818181818182,0.9770642201834863
Agent,seq_57,seq_84,0.8348214285714286,0.9678899082568807
Agent,seq_57,seq_85,0.9158878504672897,0.981651376146789
Agent,seq_57,seq_86,0.8430493273542601,0.9724770642201835
Agent,seq_57,seq_87,0.8597285067873304,0.9724770642201835
Agent,seq_57,seq_88,0.9116279069767442,0.981651376146789
Agent,seq_57,seq_89,0.9027777777777778,0.9770642201834863
Agent,seq_57,seq_90,0.8767123287671232,0.9770642201834863
Agent,seq_57,seq_91,0.8755760368663594,0.9724770642201835
Agent,seq_57,seq_92,0.8636363636363636,0.9724770642201835
Agent,seq_57,seq_93,0.8727272727272727,0.9726027397260274
Agent,seq_57,seq_94,0.9386792452830188,0.9862385321100917
Agent,seq_57,seq_95,0.9205607476635514,0.9862385321100917
Agent,seq_57,seq_96,0.8940092165898618,0.9770642201834863
Agent,seq_57,seq_97,0.8796296296296297,0.9678899082568807
Agent,seq_57,seq_98,0.8513513513513513,0.9678899082568807
Agent,seq_57,seq_99,0.9027777777777778,0.981651376146789
Agent,seq_57,seq_100,0.8506787330316742,0.9678899082568807
Agent,seq_57,seq_101,0.8935185185185185,0.9770642201834863
Agent,seq_57,seq_102,0.8513513513513513,0.9724770642201835
Agent,seq_57,seq_103,0.8597285067873304,0.9724770642201835
Agent,seq_57,seq_104,0.9158878504672897,0.981651376146789
Agent,seq_57,seq_105,0.9158878504672897,0.981651376146789
Agent,seq_57,seq_106,0.8940092165898618,0.981651376146789
Agent,seq_57,seq_107,0.8853211009174312,0.9770642201834863
Agent,seq_57,seq_108,0.9205607476635514,0.9862385321100917
Agent,seq_57,seq_109,0.8853211009174312,0.9770642201834863
Agent,seq_57,seq_110,0.9116279069767442,0.981651376146789
Agent,seq_57,seq_111,0.8430493273542601,0.9724770642201835
Agent,seq_57,seq_112,0.8513513513513513,0.9678899082568807
Agent,seq_57,seq_113,0.8894009216589862,0.9770642201834863
Agent,seq_57,seq_114,0.9386792452830188,0.9862385321100917
Agent,seq_57,seq_115,0.9116279069767442,0.981651376146789
Agent,seq_57,seq_116,0.8423423423423423,0.963302752293578
Agent,seq_57,seq_117,0.8230088495575221,0.9587155963302753
Agent,seq_57,seq_118,0.9116279069767442,0.981651376146789
Agent,seq_57,seq_119,0.9116279069767442,0.981651376146789
Agent,seq_57,seq_120,0.8853211009174312,0.9770642201834863
Agent,seq_58,seq_59,0.9342723004694836,0.9862385321100917
Agent,seq_58,seq_60,0.9116279069767442,0.9862385321100917
Agent,seq_58,seq_61,0.8812785388127854,0.9770642201834863
Agent,seq_58,seq_62,0.9252336448598131,0.9862385321100917
Agent,seq_58,seq_63,0.8812785388127854,0.981651376146789
Agent,seq_58,seq_64,0.8899082568807339,0.981651376146789
Agent,seq_58,seq_65,0.8986175115207373,0.9770642201834863
Agent,seq_58,seq_66,0.8767123287671232,0.9770642201834863
Agent,seq_58,seq_67,0.8899082568807339,0.981651376146789
Agent,seq_58,seq_68,0.9074074074074074,0.9862385321100917
Agent,seq_58,seq_69,0.8385650224215246,0.9678899082568807
Agent,seq_58,seq_70,0.8311111111111111,0.9678899082568807
Agent,seq_58,seq_71,0.8603603603603603,0.9726027397260274
Agent,seq_58,seq_72,0.8681818181818182,0.9770642201834863
Agent,seq_58,seq_73,0.8475336322869955,0.9724770642201835
Agent,seq_58,seq_74,0.8642533936651584,0.9770642201834863
Agent,seq_58,seq_75,0.9252336448598131,0.9862385321100917
Agent,seq_58,seq_76,0.8513513513513513,0.9678899082568807
Agent,seq_58,seq_77,0.8558558558558559,0.9724770642201835
Agent,seq_58,seq_78,0.8642533936651584,0.9724770642201835
Agent,seq_58,seq_79,0.8899082568807339,0.9770642201834863
Agent,seq_58,seq_80,0.8642533936651584,0.9724770642201835
Agent,seq_58,seq_81,0.9205607476635514,0.9862385321100917
Agent,seq_58,seq_82,0.9074074074074074,0.981651376146789
Agent,seq_58,seq_83,0.8642533936651584,0.9770642201834863
Agent,seq_58,seq_84,0.8475336322869955,0.9724770642201835
Agent,seq_58,seq_85,0.9116279069767442,0.9862385321100917
Agent,seq_58,seq_86,0.8392857142857143,0.9724770642201835
Agent,seq_58,seq_87,0.8642533936651584,0.9770642201834863
Agent,seq_58,seq_88,0.8812785388127854,0.981651376146789
Agent,seq_58,seq_89,0.9074074074074074,0.981651376146789
Agent,seq_58,seq_90,0.8899082568807339,0.981651376146789
Agent,seq_58,seq_91,0.8888888888888888,0.9770642201834863
Agent,seq_58,seq_92,0.8767123287671232,0.9770642201834863
Agent,seq_58,seq_93,0.8687782805429864,0.9726027397260274
Agent,seq_58,seq_94,0.9074074074074074,0.9862385321100917
Agent,seq_58,seq_95,0.9162790697674419,0.9862385321100917
Agent,seq_58,seq_96,0.8899082568807339,0.9770642201834863
Agent,seq_58,seq_97,0.8842592592592593,0.9724770642201835
Agent,seq_58,seq_98,0.8558558558558559,0.9724770642201835
Agent,seq_58,seq_99,0.9162790697674419,0.9862385321100917
Agent,seq_58,seq_100,0.8552036199095022,0.9724770642201835
Agent,seq_58,seq_101,0.9069767441860465,0.981651376146789
Agent,seq_58,seq_102,0.8392857142857143,0.9724770642201835
Agent,seq_58,seq_103,0.8642533936651584,0.9770642201834863
Agent,seq_58,seq_104,0.8940092165898618,0.981651376146789
Agent,seq_58,seq_105,0.9116279069767442,0.9862385321100917
Agent,seq_58,seq_106,0.8899082568807339,0.981651376146789
Agent,seq_58,seq_107,0.8899082568807339,0.9770642201834863
Agent,seq_58,seq_108,0.9162790697674419,0.9862385321100917
Agent,seq_58,seq_109,0.8812785388127854,0.9770642201834863
Agent,seq_58,seq_110,0.8812785388127854,0.981651376146789
Agent,seq_58,seq_111,0.8392857142857143,0.9724770642201835
Agent,seq_58,seq_112,0.8558558558558559,0.9724770642201835
Agent,seq_58,seq_113,0.8940092165898618,0.9770642201834863
Agent,seq_58,seq_114,0.9162790697674419,0.9862385321100917
Agent,seq_58,seq_115,0.9074074074074074,0.981651376146789
Agent,seq_58,seq_116,0.8468468468468469,0.9678899082568807
Agent,seq_58,seq_117,0.8114035087719298,0.9541284403669725
Agent,seq_58,seq_118,0.8899082568807339,0.981651376146789
Agent,seq_58,seq_119,0.9162790697674419,0.9862385321100917
Agent,seq_58,seq_120,0.8812785388127854,0.9770642201834863
Agent,seq_59,seq_60,0.9386792452830188,0.9862385321100917
Agent,seq_59,seq_61,0.9074074074074074,0.981651376146789
Agent,seq_59,seq_62,0.8899082568807339,0.9770642201834863
Agent,seq_59,seq_63,0.9162790697674419,0.9862385321100917
Agent,seq_59,seq_64,0.8727272727272727,0.9770642201834863
Agent,seq_59,seq_65,0.9619047619047619,0.9908256880733946
Agent,seq_59,seq_66,0.8940092165898618,0.9770642201834863
Agent,seq_59,seq_67,0.9162790697674419,0.981651376146789
Agent,seq_59,seq_68,0.9433962264150944,0.9908256880733946
Agent,seq_59,seq_69,0.8636363636363636,0.9678899082568807
Agent,seq_59,seq_70,0.8642533936651584,0.9770642201834863
Agent,seq_59,seq_71,0.8944954128440367,0.9817351598173516
Agent,seq_59,seq_72,0.9027777777777778,0.981651376146789
Agent,seq_59,seq_73,0.8727272727272727,0.9770642201834863
Agent,seq_59,seq_74,0.8986175115207373,0.981651376146789
Agent,seq_59,seq_75,0.8899082568807339,0.9770642201834863
Agent,seq_59,seq_76,0.8513513513513513,0.9724770642201835
Agent,seq_59,seq_77,0.9162790697674419,0.9862385321100917
Agent,seq_59,seq_78,0.8986175115207373,0.9862385321100917
Agent,seq_59,seq_79,0.9252336448598131,0.9862385321100917
Agent,seq_59,seq_80,0.8392857142857143,0.9678899082568807
Agent,seq_59,seq_81,0.9571428571428572,0.9908256880733946
Agent,seq_59,seq_82,0.9342723004694836,0.9862385321100917
Agent,seq_59,seq_83,0.8986175115207373,0.981651376146789
Agent,seq_59,seq_84,0.8642533936651584,0.9724770642201835
Agent,seq_59,seq_85,0.9386792452830188,0.9862385321100917
Agent,seq_59,seq_86,0.8642533936651584,0.9770642201834863
Agent,seq_59,seq_87,0.8899082568807339,0.9770642201834863
Agent,seq_59,seq_88,0.9162790697674419,0.9862385321100917
Agent,seq_59,seq_89,0.9342723004694836,0.9862385321100917
Agent,seq_59,seq_90,0.9162790697674419,0.9862385321100917
Agent,seq_59,seq_91,0.8545454545454545,0.9678899082568807
Agent,seq_59,seq_92,0.8430493273542601,0.9678899082568807
Agent,seq_59,seq_93,0.9032258064516129,0.9817351598173516
Agent,seq_59,seq_94,0.8899082568807339,0.981651376146789
Agent,seq_59,seq_95,0.9433962264150944,0.9908256880733946
Agent,seq_59,seq_96,0.9252336448598131,0.9862385321100917
Agent,seq_59,seq_97,0.9107981220657277,0.9770642201834863
Agent,seq_59,seq_98,0.8812785388127854,0.9770642201834863
Agent,seq_59,seq_99,0.9342723004694836,0.9862385321100917
Agent,seq_59,seq_100,0.8303571428571429,0.963302752293578
Agent,seq_59,seq_101,0.9248826291079812,0.981651376146789
Agent,seq_59,seq_102,0.8899082568807339,0.981651376146789
Agent,seq_59,seq_103,0.8812785388127854,0.9770642201834863
Agent,seq_59,seq_104,0.9295774647887324,0.9862385321100917
Agent,seq_59,seq_105,0.8853211009174312,0.9770642201834863
Agent,seq_59,seq_106,0.9252336448598131,0.9862385321100917
Agent,seq_59,seq_107,0.9162790697674419,0.9862385321100917
Agent,seq_59,seq_108,0.8899082568807339,0.981651376146789
Agent,seq_59,seq_109,0.9162790697674419,0.9862385321100917
Agent,seq_59,seq_110,0.9162790697674419,0.9862385321100917
Agent,seq_59,seq_111,0.8727272727272727,0.9770642201834863
Agent,seq_59,seq_112,0.8812785388127854,0.9770642201834863
Agent,seq_59,seq_113,0.9478672985781991,0.9908256880733946
Agent,seq_59,seq_114,0.8986175115207373,0.981651376146789
Agent,seq_59,seq_115,0.9712918660287081,0.9954128440366973
Agent,seq_59,seq_116,0.8721461187214612,0.9724770642201835
Agent,seq_59,seq_117,0.84375,0.963302752293578
Agent,seq_59,seq_118,0.8727272727272727,0.9770642201834863
Agent,seq_59,seq_119,0.9342723004694836,0.9862385321100917
Agent,seq_59,seq_120,0.8642533936651584,0.9770642201834863
Agent,seq_60,seq_61,0.9478672985781991,0.9908256880733946
Agent,seq_60,seq_62,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_63,0.9478672985781991,0.9908256880733946
Agent,seq_60,seq_64,0.8513513513513513,0.9770642201834863
Agent,seq_60,seq_65,0.9027777777777778,0.9770642201834863
Agent,seq_60,seq_66,0.8721461187214612,0.9770642201834863
Agent,seq_60,seq_67,0.9027777777777778,0.9862385321100917
Agent,seq_60,seq_68,0.9759615384615384,0.9954128440366973
Agent,seq_60,seq_69,0.8506787330316742,0.9724770642201835
Agent,seq_60,seq_70,0.8853211009174312,0.981651376146789
Agent,seq_60,seq_71,0.8899082568807339,0.9817351598173516
Agent,seq_60,seq_72,0.9248826291079812,0.9862385321100917
Agent,seq_60,seq_73,0.8430493273542601,0.9724770642201835
Agent,seq_60,seq_74,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_75,0.9295774647887324,0.9862385321100917
Agent,seq_60,seq_76,0.8552036199095022,0.9678899082568807
Agent,seq_60,seq_77,0.9116279069767442,0.981651376146789
Agent,seq_60,seq_78,0.9205607476635514,0.981651376146789
Agent,seq_60,seq_79,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_80,0.8681818181818182,0.9770642201834863
Agent,seq_60,seq_81,0.9248826291079812,0.9862385321100917
Agent,seq_60,seq_82,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_83,0.9295774647887324,0.9908256880733946
Agent,seq_60,seq_84,0.8513513513513513,0.9770642201834863
Agent,seq_60,seq_85,0.943127962085308,0.9908256880733946
Agent,seq_60,seq_86,0.9027777777777778,0.9862385321100917
Agent,seq_60,seq_87,0.9386792452830188,0.9908256880733946
Agent,seq_60,seq_88,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_89,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_90,0.8853211009174312,0.981651376146789
Agent,seq_60,seq_91,0.8842592592592593,0.9770642201834863
Agent,seq_60,seq_92,0.8721461187214612,0.9770642201834863
Agent,seq_60,seq_93,0.8727272727272727,0.9771689497716894
Agent,seq_60,seq_94,0.8681818181818182,0.9770642201834863
Agent,seq_60,seq_95,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_96,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_97,0.897196261682243,0.9770642201834863
Agent,seq_60,seq_98,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_99,0.9116279069767442,0.9862385321100917
Agent,seq_60,seq_100,0.8761467889908257,0.9770642201834863
Agent,seq_60,seq_101,0.9023255813953488,0.981651376146789
Agent,seq_60,seq_102,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_103,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_104,0.9248826291079812,0.9862385321100917
Agent,seq_60,seq_105,0.8894009216589862,0.981651376146789
Agent,seq_60,seq_106,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_107,0.9571428571428572,0.9908256880733946
Agent,seq_60,seq_108,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_109,0.8853211009174312,0.981651376146789
Agent,seq_60,seq_110,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_111,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_112,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_113,0.8981481481481481,0.9770642201834863
Agent,seq_60,seq_114,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_115,0.9116279069767442,0.981651376146789
Agent,seq_60,seq_116,0.8590909090909091,0.9724770642201835
Agent,seq_60,seq_117,0.8642533936651584,0.9678899082568807
Agent,seq_60,seq_118,0.8940092165898618,0.981651376146789
Agent,seq_60,seq_119,0.9205607476635514,0.9862385321100917
Agent,seq_60,seq_120,0.8348214285714286,0.9678899082568807
Agent,seq_61,seq_62,0.8899082568807339,0.9770642201834863
Agent,seq_61,seq_63,0.9074074074074074,0.981651376146789
Agent,seq_61,seq_64,0.8642533936651584,0.9770642201834863
Agent,seq_61,seq_65,0.9252336448598131,0.981651376146789
Agent,seq_61,seq_66,0.8430493273542601,0.9678899082568807
Agent,seq_61,seq_67,0.8727272727272727,0.9770642201834863
Agent,seq_61,seq_68,0.9342723004694836,0.9862385321100917
Agent,seq_61,seq_69,0.8636363636363636,0.9724770642201835
Agent,seq_61,seq_70,0.9162790697674419,0.9862385321100917
Agent,seq_61,seq_71,0.9209302325581395,0.9863013698630136
Agent,seq_61,seq_72,0.9478672985781991,0.9862385321100917
Agent,seq_61,seq_73,0.8642533936651584,0.9724770642201835
Agent,seq_61,seq_74,0.9433962264150944,0.9862385321100917
Agent,seq_61,seq_75,0.8899082568807339,0.9770642201834863
Agent,seq_61,seq_76,0.8767123287671232,0.9724770642201835
Agent,seq_61,seq_77,0.9342723004694836,0.9862385321100917
Agent,seq_61,seq_78,0.9433962264150944,0.9862385321100917
Agent,seq_61,seq_79,0.8642533936651584,0.9770642201834863
Agent,seq_61,seq_80,0.9162790697674419,0.9862385321100917
Agent,seq_61,seq_81,0.8940092165898618,0.9770642201834863
Agent,seq_61,seq_82,0.9712918660287081,0.9954128440366973
Agent,seq_61,seq_83,0.8899082568807339,0.981651376146789
Agent,seq_61,seq_84,0.8642533936651584,0.9770642201834863
Agent,seq_61,seq_85,0.8940092165898618,0.981651376146789
Agent,seq_61,seq_86,0.9252336448598131,0.9862385321100917
Agent,seq_61,seq_87,0.9162790697674419,0.9862385321100917
Agent,seq_61,seq_88,0.9074074074074074,0.981651376146789
Agent,seq_61,seq_89,0.9162790697674419,0.9862385321100917
Agent,seq_61,seq_90,0.9074074074074074,0.981651376146789
Agent,seq_61,seq_91,0.863013698630137,0.9724770642201835
Agent,seq_61,seq_92,0.8940092165898618,0.9770642201834863
Agent,seq_61,seq_93,0.852017937219731,0.9771689497716894
Agent,seq_61,seq_94,0.8812785388127854,0.9770642201834863
Agent,seq_61,seq_95,0.8899082568807339,0.9770642201834863
Agent,seq_61,seq_96,0.8642533936651584,0.9770642201834863
Agent,seq_61,seq_97,0.8755760368663594,0.9770642201834863
Agent,seq_61,seq_98,0.9712918660287081,0.9954128440366973
Agent,seq_61,seq_99,0.8899082568807339,0.981651376146789
Agent,seq_61,seq_100,0.8894009216589862,0.9770642201834863
Agent,seq_61,seq_101,0.8721461187214612,0.9770642201834863
Agent,seq_61,seq_102,0.9162790697674419,0.981651376146789
Agent,seq_61,seq_103,0.9074074074074074,0.981651376146789
Agent,seq_61,seq_104,0.8940092165898618,0.9770642201834863
Agent,seq_61,seq_105,0.8940092165898618,0.981651376146789
Agent,seq_61,seq_106,0.8642533936651584,0.9724770642201835
Agent,seq_61,seq_107,0.9342723004694836,0.9908256880733946
Agent,seq_61,seq_108,0.8899082568807339,0.9770642201834863
Agent,seq_61,seq_109,0.9162790697674419,0.9862385321100917
Agent,seq_61,seq_110,0.8558558558558559,0.9724770642201835
Agent,seq_61,seq_111,0.8642533936651584,0.9724770642201835
Agent,seq_61,seq_112,0.9712918660287081,0.9954128440366973
Agent,seq_61,seq_113,0.8940092165898618,0.9770642201834863
Agent,seq_61,seq_114,0.8899082568807339,0.9770642201834863
Agent,seq_61,seq_115,0.9342723004694836,0.9862385321100917
Agent,seq_61,seq_116,0.8552036199095022,0.9724770642201835
Agent,seq_61,seq_117,0.8944954128440367,0.9724770642201835
Agent,seq_61,seq_118,0.8642533936651584,0.9724770642201835
